单价,建筑面积,总楼层数,室数,厅数,卫数,区_encoded,板块_encoded,楼层位置_encoded,房屋朝向_encoded,装修情况_encoded,建筑类型_encoded,建筑结构_encoded,交易权属_encoded,房屋用途_encoded,配备电梯_encoded,产权所属_encoded,总价
7875.0,95.25,16,3,2,1,4,51,0,17,1,2,0,0,4,1,1,750000.0
20703.0,94.19,24,2,2,1,8,61,1,17,3,0,5,0,4,2,0,1950000.0
13685.0,95.0,17,3,2,1,9,10,1,17,3,4,5,0,4,2,1,1300000.0
21911.0,47.01,6,2,1,1,6,65,0,17,0,5,4,0,4,0,1,1030000.0
14791.0,108.18,22,3,2,1,1,34,0,20,0,4,5,0,4,2,0,1600000.0
6225.0,128.52,33,3,2,1,4,51,2,17,1,5,5,0,4,2,1,800000.0
10913.0,127.27,11,4,2,2,3,92,1,17,2,2,0,0,4,1,1,1389000.0
13613.0,119.74,6,4,2,1,6,19,2,17,3,5,4,2,4,0,1,1630000.0
22231.0,129.55,11,3,2,2,8,17,2,20,3,4,5,0,4,0,1,2880000.0
8401.0,95.23,29,3,2,1,4,51,2,17,3,2,0,0,4,2,1,800000.0
31017.0,109.62,33,3,2,2,8,61,0,20,3,4,5,0,4,2,0,3400000.0
20832.0,108.97,26,3,2,2,5,60,2,20,3,4,5,0,4,2,0,2270000.0
30034.0,121.53,18,4,2,2,6,56,1,17,3,2,0,0,4,1,1,3650000.0
13479.0,87.55,28,2,2,1,1,34,1,17,2,4,5,0,4,2,1,1180000.0
30050.0,129.12,18,4,2,2,9,35,1,17,3,5,5,0,4,2,0,3880000.0
15875.0,107.09,11,3,2,1,6,90,1,17,0,5,5,0,4,2,1,1700000.0
15101.0,86.09,15,3,1,1,8,86,1,17,1,4,5,2,4,1,1,1300000.0
11919.0,172.0,7,4,2,1,6,84,2,17,3,5,4,0,4,0,1,2050000.0
26848.0,81.2,11,2,2,1,8,47,0,20,1,5,5,2,4,2,1,2180000.0
23087.0,108.29,19,3,2,1,8,86,2,17,3,5,5,0,4,2,0,2500000.0
43158.0,136.71,8,4,2,2,8,81,0,17,3,5,5,0,4,2,1,5900000.0
41459.0,139.9,29,4,2,2,5,64,0,17,0,5,5,0,4,1,0,5800000.0
25265.0,58.58,18,2,1,1,8,86,0,17,3,5,5,2,4,2,1,1480000.0
31172.0,139.55,9,3,1,2,6,50,2,17,0,0,5,0,4,0,1,4350000.0
20265.0,101.16,11,3,1,1,6,70,0,17,3,5,5,0,4,2,1,2050000.0
18616.0,132.15,28,3,2,2,3,23,1,17,0,2,0,0,4,1,0,2460000.0
22613.0,104.81,6,3,2,1,8,61,0,20,3,4,5,0,4,0,1,2370000.0
6466.0,143.07,33,3,2,2,4,51,0,20,2,5,5,0,4,2,1,925000.0
10962.0,104.0,10,3,2,2,2,28,1,17,1,5,1,0,4,2,1,1140000.0
22932.0,109.02,16,3,1,2,8,31,2,17,0,5,5,0,4,1,1,2500000.0
14788.0,138.63,18,4,2,2,2,28,2,17,1,5,1,0,4,2,0,2050000.0
6702.0,141.76,28,3,2,2,4,51,2,17,2,4,5,0,4,2,1,950000.0
16933.0,83.86,14,3,1,1,8,31,0,17,3,4,5,0,4,2,0,1420000.0
28461.0,93.11,16,3,1,1,9,35,0,17,0,4,5,0,4,1,1,2650000.0
22326.0,60.47,17,1,1,1,8,61,0,17,2,4,5,2,4,2,1,1350000.0
21483.0,106.6,9,4,2,2,6,90,0,17,3,5,5,0,4,1,1,2290000.0
21521.0,111.43,14,3,2,2,6,70,1,17,1,5,5,0,4,1,0,2398000.0
18315.0,78.08,16,2,2,1,8,31,0,17,1,2,0,2,4,1,1,1430000.0
25044.0,127.78,23,4,2,2,8,89,2,17,1,5,5,0,4,2,1,3200000.0
20114.0,82.53,6,3,1,1,6,84,2,17,1,5,5,2,4,0,1,1660000.0
24747.0,84.86,8,3,2,1,6,90,0,17,0,5,5,0,4,2,1,2100000.0
25391.0,133.12,27,4,2,2,8,82,2,24,1,5,5,2,4,2,1,3380000.0
21740.0,54.28,7,2,1,1,5,42,0,20,3,5,4,0,4,0,1,1180000.0
43158.0,136.71,8,4,2,2,8,81,0,17,3,5,5,0,4,2,1,5900000.0
14456.0,157.72,2,4,2,2,6,55,1,17,1,1,4,2,4,0,1,2280000.0
28833.0,86.36,18,2,1,1,8,86,1,17,3,4,5,0,4,2,0,2490000.0
6750.0,148.16,20,3,1,2,4,51,1,17,0,5,5,0,4,2,0,1000000.0
14486.0,158.78,2,4,2,2,6,55,1,17,0,5,4,0,4,0,0,2300000.0
10150.0,70.94,28,2,1,1,8,86,0,25,3,4,5,0,2,2,1,720000.0
29465.0,72.97,6,2,2,1,6,27,2,17,3,5,4,0,4,0,1,2150000.0
22058.0,90.22,14,3,2,1,6,56,0,17,3,1,5,0,4,2,0,1990000.0
12457.0,52.18,9,1,1,1,6,56,0,17,3,5,5,0,4,2,0,650000.0
30889.0,166.73,24,3,2,3,9,35,1,17,2,5,5,0,4,2,0,5150000.0
12632.0,86.29,17,2,1,1,2,46,0,17,0,2,0,2,4,1,1,1090000.0
26738.0,127.16,11,3,2,2,1,45,2,20,3,5,5,0,4,2,0,3400000.0
6652.0,112.75,6,3,2,1,1,66,2,20,3,5,4,0,4,1,1,750000.0
29433.0,125.03,32,3,2,2,8,86,0,17,3,4,5,0,4,2,1,3680000.0
14683.0,112.38,18,4,2,2,8,11,2,17,1,2,0,2,4,1,1,1650000.0
7673.0,110.78,28,3,1,2,4,51,1,17,3,2,0,0,4,2,1,850000.0
31343.0,94.12,33,3,2,1,8,61,1,17,3,4,5,0,4,2,1,2950000.0
15444.0,132.74,17,3,2,2,9,35,0,17,3,5,5,0,4,2,0,2050000.0
29673.0,143.23,33,4,2,2,1,45,1,17,3,4,5,0,4,2,1,4250000.0
31246.0,128.02,11,4,2,2,5,57,0,17,3,4,5,0,4,1,1,4000000.0
35852.0,86.19,18,3,2,1,5,57,1,17,3,5,5,0,4,2,1,3090000.0
38493.0,136.91,8,4,2,2,5,64,2,17,1,5,5,0,4,1,1,5270000.0
22975.0,83.57,6,2,1,1,8,89,2,17,2,5,0,0,4,0,1,1920000.0
41564.0,128.72,16,4,2,2,5,30,0,17,0,4,5,0,4,2,1,5350000.0
15757.0,117.41,28,3,2,2,0,15,1,20,0,4,1,0,4,2,1,1850000.0
12298.0,112.22,16,3,2,2,2,46,2,17,0,0,5,2,4,2,0,1380000.0
14189.0,74.71,18,3,1,2,8,89,1,17,3,5,5,0,4,2,0,1060000.0
30396.0,125.02,18,4,2,2,6,90,0,17,3,2,0,0,4,2,0,3800000.0
22736.0,136.35,18,4,2,2,9,87,1,17,0,5,5,0,4,1,1,3100000.0
12889.0,131.9,5,3,2,2,6,59,0,17,3,4,5,0,4,1,1,1700000.0
26838.0,139.73,10,3,2,2,8,44,2,17,2,4,5,0,4,0,1,3750000.0
24502.0,68.16,15,4,2,2,8,3,1,17,3,0,5,0,4,2,0,1670000.0
12611.0,155.42,11,4,2,2,6,90,2,13,1,5,5,2,4,2,1,1960000.0
20319.0,138.3,15,4,1,1,6,84,0,17,1,5,5,0,4,2,1,2810000.0
19186.0,81.31,6,2,2,1,6,84,2,17,2,5,4,0,4,0,0,1560000.0
18506.0,130.77,27,4,2,2,1,34,2,17,3,2,0,0,4,1,1,2420000.0
7591.0,125.16,17,3,2,2,3,38,0,17,0,1,5,0,4,1,0,950000.0
33252.0,44.81,9,2,1,1,5,9,2,25,3,5,5,0,4,2,1,1490000.0
30640.0,87.47,33,3,1,2,8,17,0,29,3,0,5,0,4,2,1,2680000.0
13977.0,85.14,11,2,2,1,8,31,0,17,2,5,5,0,4,1,1,1190000.0
4910.0,44.81,22,1,1,1,4,51,2,15,2,4,5,0,4,2,1,220000.0
30551.0,64.81,9,3,1,1,6,18,2,17,3,5,1,0,4,2,1,1980000.0
18196.0,79.69,6,2,2,1,6,19,2,17,2,5,4,2,4,0,1,1450000.0
21142.0,39.26,6,1,1,1,6,65,2,17,3,5,4,0,4,0,1,830000.0
34963.0,160.17,8,4,2,2,8,8,2,20,3,5,5,0,4,2,1,5600000.0
41415.0,137.15,30,4,2,2,8,4,2,17,3,2,0,0,4,1,0,5680000.0
13461.0,95.09,16,2,2,1,1,34,2,17,2,4,5,0,4,2,0,1280000.0
20983.0,57.19,7,2,2,1,8,1,0,17,0,5,5,0,4,0,1,1200000.0
15539.0,90.1,3,4,2,2,6,90,1,20,1,2,0,0,4,1,0,1400000.0
33207.0,120.46,11,3,2,1,8,8,1,17,0,4,5,0,4,2,0,4000000.0
16401.0,89.63,26,3,1,1,2,46,0,20,1,2,0,0,4,1,1,1470000.0
5000.0,48.0,8,1,1,1,6,0,0,27,1,4,5,0,4,2,1,240000.0
15788.0,61.44,22,2,1,1,8,17,0,17,3,0,5,0,4,2,0,970000.0
8489.0,130.53,7,4,2,1,4,51,1,17,1,2,0,0,4,1,1,1108000.0
42939.0,112.72,9,4,2,2,5,64,0,17,3,5,5,0,4,1,1,4840000.0
12635.0,106.85,18,3,1,1,0,13,1,17,2,5,5,0,4,2,1,1350000.0
16180.0,103.22,6,3,2,1,1,26,2,20,3,5,4,0,4,0,1,1670000.0
13619.0,51.4,19,2,1,1,8,8,0,17,2,0,5,0,4,2,1,700000.0
12995.0,115.43,6,3,2,2,1,34,1,17,3,4,5,0,4,0,1,1500000.0
15564.0,131.72,34,3,2,2,1,34,2,22,3,4,5,0,4,2,1,2050000.0
8200.0,121.96,17,3,2,2,4,51,0,17,1,5,5,0,4,2,0,1000000.0
24129.0,126.82,18,3,2,1,5,42,2,17,3,5,5,0,4,2,1,3060000.0
6474.0,139.03,24,4,2,2,4,51,2,17,0,2,0,0,4,1,1,900000.0
6683.0,128.69,30,3,2,1,4,51,1,20,3,5,5,0,4,2,1,860000.0
33586.0,136.37,18,3,1,2,8,17,0,17,3,5,5,0,4,2,1,4580000.0
35890.0,118.42,33,4,2,2,8,3,0,17,3,2,0,0,4,1,0,4250000.0
15068.0,139.37,6,4,2,1,9,75,2,17,1,5,2,0,4,0,1,2100000.0
23390.0,107.74,33,3,2,2,1,26,1,17,0,5,5,0,4,2,0,2520000.0
26583.0,62.07,14,1,1,1,5,57,0,17,3,5,5,2,4,2,1,1650000.0
19789.0,89.95,18,3,2,1,6,90,2,20,3,5,5,0,4,0,1,1780000.0
27620.0,78.93,24,2,1,1,8,61,2,14,0,4,5,2,4,2,1,2180000.0
21193.0,106.64,11,2,1,1,9,87,1,17,0,4,5,0,4,2,1,2260000.0
24243.0,56.1,26,2,1,1,8,71,0,15,3,4,5,0,4,2,0,1360000.0
7836.0,117.42,33,3,2,2,4,51,0,17,1,5,5,0,4,2,1,920000.0
14747.0,141.05,5,4,2,2,0,29,0,17,2,5,5,2,4,0,0,2080000.0
18191.0,107.75,11,3,2,1,5,60,0,17,3,5,5,0,4,2,1,1960000.0
18235.0,120.65,6,3,1,2,8,6,2,17,3,4,2,2,4,0,1,2200000.0
16745.0,122.43,18,3,2,2,1,34,1,20,3,4,5,0,4,1,1,2050000.0
26836.0,53.66,7,2,2,1,8,68,0,17,3,5,5,0,4,0,1,1440000.0
20985.0,88.16,18,2,1,1,6,19,1,17,3,5,5,0,4,2,0,1850000.0
17039.0,76.3,6,2,2,1,1,85,0,20,3,5,5,0,4,0,1,1300000.0
17068.0,68.55,18,2,1,1,8,31,0,17,0,5,2,2,4,2,1,1170000.0
5790.0,96.73,29,0,0,0,4,51,1,20,1,5,5,0,4,1,1,560000.0
29272.0,73.45,7,3,2,1,8,71,2,20,2,4,5,2,4,0,1,2150000.0
18353.0,130.77,27,4,2,2,1,34,0,17,3,4,1,0,4,1,1,2400000.0
23219.0,99.06,9,3,1,1,6,65,0,17,3,5,5,0,4,2,0,2300000.0
25793.0,138.8,11,3,2,2,8,17,1,17,3,5,5,0,4,2,0,3580000.0
8113.0,141.75,28,3,2,2,4,51,2,17,1,4,5,0,4,2,1,1150000.0
6270.0,114.85,24,3,2,2,4,51,1,20,1,2,0,0,4,1,1,720000.0
10337.0,53.21,21,1,1,1,5,57,0,29,3,5,5,0,2,2,1,550000.0
9381.0,45.84,11,1,1,1,9,75,0,25,3,5,5,0,4,2,1,430000.0
36091.0,149.07,17,3,1,2,5,57,1,17,2,5,5,0,4,0,1,5380000.0
22656.0,69.74,13,2,2,1,1,85,2,17,0,4,5,0,4,1,1,1580000.0
32015.0,104.64,30,3,2,1,8,8,1,17,3,5,5,0,4,2,0,3350000.0
29913.0,140.41,7,8,1,2,8,82,2,20,3,5,5,0,4,0,0,4200000.0
14257.0,156.42,6,3,2,1,1,39,2,13,0,4,5,0,4,0,0,2230000.0
20803.0,87.49,27,3,2,1,6,90,2,17,3,0,5,0,4,2,1,1820000.0
11863.0,45.52,30,1,1,1,1,45,2,17,3,0,5,0,2,2,1,540000.0
31835.0,118.74,8,3,2,2,9,35,0,17,3,5,5,0,4,1,1,3780000.0
13202.0,149.98,6,4,2,2,0,33,2,20,0,2,0,0,4,0,1,1980000.0
29458.0,89.96,33,3,2,1,8,61,2,17,2,4,5,0,4,2,1,2650000.0
24015.0,87.03,33,3,1,1,8,1,1,17,0,5,5,0,4,2,1,2090000.0
40870.0,129.68,16,4,2,2,5,30,0,17,0,4,5,0,4,2,1,5300000.0
34883.0,111.23,31,3,1,2,8,8,2,17,3,5,5,0,4,2,0,3880000.0
20728.0,106.14,18,3,2,2,8,79,2,17,3,5,5,0,4,1,0,2200000.0
16563.0,59.17,6,2,1,1,8,11,0,17,0,5,5,2,4,0,0,980000.0
21483.0,38.17,10,1,1,1,8,82,1,17,3,0,5,0,4,2,1,820000.0
14409.0,121.46,6,5,2,2,6,90,2,17,3,5,5,0,4,0,1,1750000.0
15585.0,100.1,15,2,1,1,5,60,2,17,2,5,5,0,4,0,1,1560000.0
12325.0,86.82,18,2,2,1,2,46,0,17,0,2,0,2,4,1,0,1070000.0
20535.0,85.71,23,3,2,1,6,90,2,17,3,5,5,0,4,2,0,1760000.0
31515.0,139.3,33,4,2,2,8,1,0,17,2,5,5,0,4,2,0,4390000.0
22815.0,122.73,7,2,1,2,5,60,0,17,1,5,5,0,4,2,0,2800000.0
32113.0,115.22,26,3,2,2,5,57,1,17,3,5,5,0,4,2,0,3700000.0
9890.0,86.96,7,3,1,1,2,28,2,17,2,5,5,2,4,1,0,860000.0
16917.0,109.36,18,3,1,1,9,35,0,17,1,4,5,0,4,2,1,1850000.0
16714.0,128.64,22,4,2,2,2,28,2,17,2,5,5,0,4,1,0,2150000.0
27083.0,112.62,27,3,2,2,8,1,1,17,0,5,5,0,4,2,1,3050000.0
23129.0,80.42,16,2,1,1,8,86,1,17,0,4,5,2,4,2,1,1860000.0
11363.0,80.97,20,2,2,1,2,28,1,20,3,5,5,0,4,2,1,920000.0
27249.0,121.84,6,3,2,2,1,45,2,17,3,4,5,0,4,0,1,3320000.0
18774.0,90.02,18,3,2,1,8,31,2,17,1,4,1,2,4,1,1,1690000.0
22159.0,83.49,7,3,1,1,8,89,0,17,3,5,5,0,4,0,1,1850000.0
12325.0,80.33,20,3,1,1,2,28,0,17,0,5,5,0,4,2,1,990000.0
21583.0,88.96,26,3,2,1,5,60,0,17,3,4,5,0,4,2,1,1920000.0
22987.0,64.82,7,2,1,1,6,65,0,17,2,5,5,0,4,0,1,1490000.0
30816.0,139.54,12,3,2,2,8,17,0,16,3,5,5,0,4,2,1,4300000.0
20334.0,117.54,25,3,2,1,5,60,1,17,3,4,5,0,4,2,1,2390000.0
40044.0,83.16,7,3,2,1,8,8,0,17,3,5,5,0,4,0,0,3330000.0
22604.0,97.33,11,2,2,1,8,44,1,20,3,5,5,0,4,2,1,2200000.0
20114.0,82.53,6,3,1,1,6,84,2,17,1,5,5,2,4,0,1,1660000.0
22799.0,118.43,6,3,2,2,8,4,0,17,3,5,5,0,4,0,1,2700000.0
8425.0,40.36,19,1,1,1,8,86,2,15,3,5,5,0,4,2,1,340000.0
26525.0,112.35,16,3,2,1,8,81,2,17,3,5,5,0,4,2,0,2980000.0
8417.0,93.86,33,2,1,1,4,51,0,17,2,5,5,0,4,2,1,790000.0
18007.0,50.26,7,2,1,1,5,60,0,17,3,5,5,0,4,0,1,905000.0
21152.0,51.06,7,2,1,1,5,32,0,17,3,5,5,0,4,0,0,1080000.0
19074.0,135.79,6,3,2,2,5,60,1,20,3,5,5,0,4,0,1,2590000.0
15872.0,84.43,17,2,2,1,9,75,0,17,3,4,5,0,4,2,1,1340000.0
32524.0,134.98,14,4,2,2,8,86,0,17,3,5,5,0,4,2,1,4390000.0
31103.0,137.61,27,4,2,2,9,35,2,7,0,5,5,0,4,1,1,4280000.0
16019.0,61.18,5,2,1,1,1,39,0,17,3,4,2,0,4,1,1,980000.0
24472.0,87.04,33,3,2,1,8,1,2,17,2,5,5,0,4,2,1,2130000.0
39858.0,120.43,9,5,3,2,8,82,2,20,3,5,5,0,4,2,0,4800000.0
23590.0,88.6,15,3,2,1,6,84,1,20,3,4,5,0,4,2,0,2090000.0
8315.0,108.24,33,3,2,2,4,51,0,17,3,5,5,0,4,2,1,900000.0
13707.0,110.9,18,3,2,2,5,37,0,17,1,4,4,0,4,1,0,1520000.0
38757.0,131.59,26,3,2,2,8,47,2,17,3,4,5,0,4,2,1,5100000.0
21432.0,105.45,6,4,2,2,1,45,2,20,3,4,2,0,4,0,1,2260000.0
18035.0,119.77,15,3,2,2,8,11,2,17,3,5,5,0,4,2,1,2160000.0
17139.0,115.53,18,3,2,2,9,75,2,17,1,2,0,0,4,2,1,1980000.0
21076.0,129.06,18,4,1,2,1,34,1,20,0,5,5,0,4,1,0,2720000.0
32685.0,131.56,10,3,2,1,8,68,0,17,3,0,5,0,4,0,1,4300000.0
14301.0,87.41,5,3,2,1,5,37,0,17,3,5,5,0,4,0,1,1250000.0
22708.0,101.29,18,3,1,1,6,90,1,17,1,5,5,2,4,2,0,2300000.0
13962.0,90.25,11,3,1,1,9,62,0,17,2,5,5,0,4,1,1,1260000.0
22049.0,108.85,16,4,2,2,6,90,2,17,3,0,1,0,4,1,1,2400000.0
28679.0,80.2,22,2,1,1,8,44,0,17,0,5,5,0,4,2,1,2300000.0
25443.0,86.47,7,3,2,1,6,50,0,17,2,5,5,0,4,0,1,2200000.0
15075.0,80.93,18,2,2,1,8,11,1,17,1,5,5,2,4,1,1,1220000.0
20812.0,124.93,18,4,1,1,9,35,1,17,2,4,5,0,4,2,1,2600000.0
8960.0,84.83,18,3,1,1,4,51,1,17,3,5,5,0,4,2,1,760000.0
38757.0,131.59,26,3,2,2,8,47,2,17,3,4,5,0,4,2,1,5100000.0
6523.0,91.99,17,2,2,1,1,39,2,17,3,5,1,0,2,2,1,600000.0
8990.0,92.33,18,3,2,2,0,13,0,17,1,0,0,0,4,1,0,830000.0
24643.0,53.16,6,2,1,1,8,47,1,20,2,5,5,0,4,0,1,1310000.0
23735.0,111.65,22,3,1,2,9,87,0,17,2,5,5,0,4,2,1,2650000.0
28031.0,137.35,25,3,2,2,8,17,1,17,3,5,5,0,4,2,0,3850000.0
32393.0,112.68,18,3,2,2,8,82,2,17,1,5,5,0,4,2,1,3650000.0
13702.0,108.02,28,3,2,1,1,34,0,17,3,4,5,0,4,2,1,1480000.0
21514.0,87.85,6,3,2,1,8,6,2,17,3,5,5,2,4,0,0,1890000.0
18584.0,96.86,25,2,2,1,8,79,2,20,2,5,1,2,4,2,1,1800000.0
19853.0,55.41,18,2,1,1,8,11,1,17,3,5,5,0,4,2,1,1100000.0
34122.0,120.16,23,3,2,2,5,64,2,20,1,5,5,0,4,2,1,4100000.0
43044.0,130.1,18,4,2,2,5,30,0,17,3,2,0,0,4,1,1,5600000.0
8624.0,97.18,11,3,2,2,0,13,2,17,2,2,0,0,4,1,1,838000.0
19251.0,88.31,18,3,1,1,6,90,1,17,3,0,5,0,4,2,0,1700000.0
33144.0,162.93,26,3,2,2,5,9,0,17,0,5,5,0,4,2,1,5400000.0
25469.0,127.61,7,4,2,2,6,84,2,20,3,4,5,0,4,2,1,3250000.0
8903.0,117.95,32,3,2,2,4,51,2,17,1,2,5,0,4,2,1,1050000.0
24450.0,90.8,18,3,2,1,8,61,2,20,2,4,5,0,4,2,1,2220000.0
15889.0,109.51,6,3,2,2,1,45,2,17,3,5,5,0,4,0,0,1740000.0
28789.0,159.44,33,4,2,2,8,86,1,17,2,4,5,0,4,2,0,4590000.0
17499.0,26.86,10,2,1,1,6,56,2,15,3,0,5,0,4,2,0,470000.0
16463.0,33.41,12,2,1,1,8,89,0,17,3,5,5,0,2,2,1,550000.0
20086.0,79.16,18,2,2,1,9,87,0,17,0,0,5,0,4,2,1,1590000.0
17778.0,25.2,5,1,1,1,6,70,0,27,2,5,5,0,4,0,0,448000.0
26403.0,189.0,6,4,2,3,5,37,1,20,3,5,5,0,4,2,0,4990000.0
34035.0,134.57,17,4,2,2,8,17,1,17,3,0,5,0,4,2,0,4580000.0
20235.0,104.77,17,3,2,1,1,85,0,17,2,5,5,0,4,2,1,2120000.0
13464.0,65.36,17,3,2,1,9,35,0,17,3,2,0,0,2,1,0,880000.0
15943.0,156.19,7,4,2,2,8,61,2,17,0,5,5,0,4,0,1,2490000.0
22854.0,82.7,18,2,1,1,6,90,2,17,1,5,5,2,4,2,0,1890000.0
13980.0,28.47,13,2,1,1,8,17,1,15,2,0,5,0,2,2,0,398000.0
15158.0,127.99,11,3,2,2,6,55,1,17,1,5,5,0,4,1,1,1940000.0
20104.0,34.82,13,1,1,1,1,26,1,17,3,0,5,0,4,2,1,700000.0
26990.0,128.94,19,3,2,2,6,50,0,20,3,5,5,0,4,0,0,3480000.0
28237.0,93.85,18,3,2,2,6,90,1,17,3,0,5,0,4,2,1,2650000.0
25128.0,111.43,26,3,1,2,6,90,0,17,3,4,1,0,4,2,1,2800000.0
27071.0,86.81,25,3,2,1,9,35,0,17,2,5,5,0,4,2,1,2350000.0
12267.0,126.36,11,3,2,2,3,24,0,20,1,2,0,0,4,1,1,1550000.0
30294.0,125.44,11,3,2,2,1,45,0,17,3,0,5,0,4,2,1,3800000.0
19976.0,96.12,7,3,2,1,6,70,0,17,3,5,5,0,4,0,0,1920000.0
28439.0,116.04,18,4,2,2,6,90,2,20,3,2,5,0,4,1,0,3300000.0
30754.0,139.82,17,4,1,2,8,89,0,17,0,4,5,0,4,2,0,4300000.0
7974.0,89.04,24,3,1,1,4,51,1,17,3,5,5,0,4,2,0,710000.0
24673.0,115.92,26,4,2,2,1,45,2,17,1,2,5,0,4,1,1,2860000.0
27483.0,105.52,6,3,2,2,8,81,2,17,0,5,5,0,4,0,1,2900000.0
8213.0,52.36,16,1,1,1,9,75,0,15,3,5,5,0,4,2,1,430000.0
21186.0,102.9,15,3,2,2,6,84,1,17,3,2,0,0,4,1,1,2180000.0
18582.0,61.89,6,2,1,1,9,75,0,17,3,4,5,0,4,0,1,1150000.0
18627.0,134.22,10,3,2,2,9,35,1,17,2,5,1,0,4,2,0,2500000.0
13488.0,100.09,17,3,1,1,8,11,0,17,0,5,5,0,4,2,1,1350000.0
34142.0,127.41,7,4,2,2,8,61,1,17,3,5,5,0,4,2,0,4350000.0
16180.0,103.22,6,3,2,1,1,26,2,20,3,5,4,0,4,0,1,1670000.0
28891.0,106.61,20,3,2,2,9,35,0,13,0,5,5,0,4,1,1,3080000.0
12319.0,121.77,11,3,1,2,1,48,1,17,3,0,5,0,4,2,1,1500000.0
21988.0,122.34,8,3,2,2,8,71,1,17,3,5,5,0,4,0,0,2690000.0
19255.0,79.46,18,2,2,1,9,35,2,17,0,5,5,0,4,2,1,1530000.0
23318.0,97.78,15,3,2,1,5,36,1,17,3,5,5,0,4,2,1,2280000.0
17238.0,82.96,6,3,1,1,9,87,0,13,3,4,5,0,4,0,0,1430000.0
15586.0,35.29,16,2,1,2,6,50,0,15,3,0,5,0,2,2,1,550000.0
28375.0,98.68,18,3,2,2,8,8,1,17,3,4,5,0,4,2,1,2800000.0
41997.0,137.63,20,4,2,2,8,81,0,20,3,4,5,0,4,2,1,5780000.0
22150.0,66.82,7,2,2,1,1,45,0,17,3,4,5,0,4,0,1,1480000.0
26393.0,106.85,11,3,2,2,5,57,0,17,3,5,5,0,4,2,1,2820000.0
27466.0,88.11,18,3,2,1,9,87,2,17,3,5,5,0,4,2,1,2420000.0
16854.0,71.2,11,2,1,1,5,36,1,17,2,5,5,0,4,1,1,1200000.0
14788.0,83.18,6,2,2,1,1,34,0,17,3,5,5,0,4,0,1,1230000.0
12861.0,122.08,6,4,2,2,8,6,2,20,3,5,5,0,4,0,0,1570000.0
9276.0,45.28,21,1,1,1,5,57,0,27,3,5,5,0,2,2,1,420000.0
22165.0,77.6,15,2,1,1,8,89,1,17,2,5,5,2,4,2,1,1720000.0
9290.0,88.27,11,3,1,1,3,92,1,17,2,2,5,0,4,1,1,820000.0
25215.0,105.1,33,3,2,2,8,61,0,17,3,5,5,0,4,2,1,2650000.0
32041.0,118.6,5,3,2,1,8,8,0,17,3,5,5,0,4,0,1,3800000.0
25149.0,58.85,5,2,1,1,8,47,1,17,2,5,4,0,4,0,1,1480000.0
25968.0,102.05,23,3,2,1,9,35,2,17,3,5,5,0,4,2,1,2650000.0
23303.0,109.0,14,3,1,3,6,84,2,17,1,0,5,0,4,2,1,2540000.0
18493.0,25.2,6,1,0,1,6,70,0,17,3,5,5,0,4,0,1,466000.0
22705.0,91.61,7,3,1,1,5,42,2,20,3,5,4,0,4,0,1,2080000.0
22709.0,86.31,27,3,2,1,6,90,2,17,3,0,5,0,4,2,0,1960000.0
28461.0,93.11,16,3,1,1,9,35,0,17,0,4,5,0,4,1,1,2650000.0
25955.0,131.0,11,4,2,2,1,34,2,17,0,4,5,0,4,2,1,3400000.0
9226.0,162.6,30,4,2,0,4,51,1,17,2,4,5,0,4,2,0,1500000.0
27421.0,89.35,33,3,2,1,8,1,2,17,3,5,5,0,4,2,1,2450000.0
20543.0,75.94,5,3,1,1,6,56,0,20,2,5,5,0,4,0,1,1560000.0
8929.0,68.32,22,2,1,1,8,44,1,13,3,0,5,0,4,2,1,610000.0
15175.0,97.53,24,3,2,1,2,46,2,20,1,2,0,0,4,1,1,1480000.0
21837.0,89.3,23,3,2,1,5,60,2,14,1,2,0,0,4,1,1,1950000.0
20325.0,102.34,9,3,2,1,8,11,0,17,2,5,5,0,4,2,1,2080000.0
20826.0,100.84,18,2,2,2,0,29,1,17,1,5,5,0,4,2,1,2100000.0
29810.0,105.67,18,3,2,2,8,8,1,17,0,4,5,0,4,2,0,3150000.0
19439.0,122.95,17,3,2,2,5,60,0,17,0,5,5,0,4,2,1,2390000.0
20924.0,108.97,26,3,2,2,5,60,0,17,3,4,5,0,4,1,1,2280000.0
14839.0,152.31,5,4,2,2,8,6,0,17,1,5,5,2,4,0,1,2260000.0
21774.0,95.99,11,3,2,1,6,84,1,20,3,5,5,0,4,0,0,2090000.0
25432.0,85.72,18,3,2,1,9,87,1,17,3,4,5,0,4,1,0,2180000.0
27086.0,92.3,18,3,2,2,1,45,2,17,1,2,5,0,4,1,1,2500000.0
41415.0,137.15,30,4,2,2,8,4,2,17,3,2,0,0,4,1,0,5680000.0
17796.0,94.97,18,2,1,1,0,12,1,17,3,5,5,0,4,2,1,1690000.0
18038.0,65.42,6,2,2,1,1,34,2,20,3,4,5,0,4,0,1,1180000.0
14249.0,103.87,6,3,2,1,1,34,2,20,3,4,5,0,4,0,0,1480000.0
15630.0,64.62,15,2,1,1,8,11,0,13,1,2,0,2,4,1,1,1010000.0
35264.0,135.55,28,3,2,2,8,8,0,17,2,4,5,0,4,2,1,4780000.0
22962.0,67.94,18,2,1,1,8,44,1,17,3,4,5,2,4,2,1,1560000.0
22825.0,67.91,18,2,1,1,6,90,2,17,3,5,1,0,4,2,1,1550000.0
