单价,建筑面积,总楼层数,室数,厅数,卫数,人均面积,楼层密度,厅室比,卫室比,总房间数,单价等级,面积等级,区域均价,区域中位价,区域价格标准差,区域房源数,相对价格指数,区_encoded,板块_encoded,楼层位置_encoded,房屋朝向_encoded,装修情况_encoded,建筑类型_encoded,建筑结构_encoded,交易权属_encoded,房屋用途_encoded,配备电梯_encoded,产权所属_encoded,总价
13192.0,136.45,6,3,2,2,34.1125,19.49285714285714,0.5,0.5,7,1,3,1587584.9056603773,1450000.0,685073.8431271552,53,1.1337969136550543,3,72,2,17,2,4,5,0,4,0,0,1800000.0
9272.0,46.38,48,1,1,1,23.19,0.946530612244898,0.5,0.5,3,0,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.1585681446307445,8,80,0,0,3,0,5,0,2,2,0,430000.0
28663.0,56.52,23,1,1,1,28.26,2.355,0.5,0.5,3,3,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.5973962658181536,8,16,1,17,3,0,5,0,4,2,0,1620000.0
16714.0,128.64,22,4,2,2,25.727999999999998,5.593043478260869,0.4,0.4,8,1,3,1278558.8235294118,1290000.0,384450.8928659952,68,1.6815795087827907,2,27,2,17,2,4,5,0,4,1,0,2150000.0
24654.0,137.91,8,3,2,2,34.4775,15.323333333333332,0.5,0.5,7,2,3,1875364.5484949832,1800000.0,855438.6591359673,299,1.8129798762318978,1,33,0,17,3,3,5,0,4,1,0,3400000.0
13801.0,55.07,38,1,1,1,27.535,1.412051282051282,0.5,0.5,3,1,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.2802599765566647,8,4,2,15,3,0,5,0,2,2,0,760000.0
7278.0,114.74,27,3,1,2,28.685,4.097857142857142,0.25,0.5,6,0,2,1875364.5484949832,1800000.0,855438.6591359673,299,0.44524652842753965,1,52,1,17,1,3,5,0,4,2,1,835000.0
15520.0,39.95,13,2,1,1,13.316666666666668,2.8535714285714286,0.3333333333333333,0.3333333333333333,4,1,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.22863313876991068,8,16,0,30,3,0,5,0,2,2,1,620000.0
9353.0,139.0,17,4,2,2,27.8,7.722222222222222,0.4,0.4,8,0,3,853969.1358024691,830000.0,286526.62766007404,162,1.5223014781171476,4,50,1,20,3,2,0,0,4,1,1,1300000.0
8903.0,117.95,32,3,2,2,29.4875,3.574242424242424,0.5,0.5,7,0,2,853969.1358024691,830000.0,286526.62766007404,162,1.22955119386385,4,50,2,17,1,2,5,0,4,2,1,1050000.0
26977.0,118.62,18,3,2,2,29.655,6.243157894736842,0.5,0.5,7,2,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.1800420065543777,8,7,2,17,3,4,5,0,4,2,1,3200000.0
26296.0,78.72,28,2,2,1,26.24,2.7144827586206897,0.6666666666666666,0.3333333333333333,5,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.763339672989863,8,7,0,17,3,3,5,0,4,2,1,2070000.0
38707.0,72.34,27,2,2,1,24.113333333333333,2.5835714285714286,0.6666666666666666,0.3333333333333333,5,4,1,2711766.8711656444,2500000.0,1329556.3519404833,978,1.0325367557350804,8,7,2,17,3,0,5,0,4,2,1,2800000.0
29394.0,127.58,19,3,2,2,31.895,6.379,0.5,0.5,7,3,3,1875364.5484949832,1800000.0,855438.6591359673,299,1.9996101576087109,1,44,1,20,3,4,5,0,4,2,1,3750000.0
27234.0,77.11,15,2,1,1,25.703333333333333,4.819375,0.3333333333333333,0.3333333333333333,4,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.7744025668013104,8,2,2,20,1,3,5,2,4,2,1,2100000.0
38707.0,72.34,27,2,2,1,24.113333333333333,2.5835714285714286,0.6666666666666666,0.3333333333333333,5,4,1,2711766.8711656444,2500000.0,1329556.3519404833,978,1.0325367557350804,8,7,2,17,3,0,5,0,4,2,1,2800000.0
14835.0,148.3,11,3,2,2,37.075,12.358333333333334,0.5,0.5,7,1,3,1587584.9056603773,1450000.0,685073.8431271552,53,1.3857517833561774,3,72,0,20,3,2,0,0,4,1,1,2200000.0
20551.0,111.92,7,3,2,2,27.98,13.99,0.5,0.5,7,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.1229432751143051,6,64,2,17,3,4,4,0,4,0,1,2300000.0
18881.0,76.8,6,3,2,1,19.2,10.971428571428572,0.5,0.25,6,1,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.7079424995285837,6,18,2,17,3,4,5,0,4,0,1,1450000.0
13329.0,178.56,6,3,2,2,44.64,25.50857142857143,0.5,0.5,7,1,4,1752745.7627118644,1620000.0,866516.1238370968,59,1.3578687181927207,0,13,2,17,3,4,5,0,4,0,1,2380000.0
15685.0,154.93,5,5,2,2,25.82166666666667,25.82166666666667,0.3333333333333333,0.3333333333333333,9,1,3,2173067.729083665,1990000.0,977382.160362272,251,1.1182343050073142,9,34,2,20,3,4,5,0,4,0,1,2430000.0
33586.0,136.37,18,3,1,2,34.0925,7.177368421052631,0.25,0.5,6,3,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.688935121880953,8,16,0,17,3,4,5,0,4,2,1,4580000.0
29765.0,131.03,6,3,2,2,32.7575,18.71857142857143,0.5,0.5,7,3,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.4381761954881478,8,43,2,17,3,4,5,0,4,0,1,3900000.0
30726.0,109.03,18,3,1,1,27.2575,5.738421052631579,0.25,0.25,5,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.235356475611614,8,85,1,17,3,3,5,0,4,2,1,3350000.0
15794.0,75.98,6,2,1,1,25.326666666666668,10.854285714285714,0.3333333333333333,0.3333333333333333,4,1,1,1875364.5484949832,1800000.0,855438.6591359673,299,0.6398752504347875,1,38,0,17,3,3,5,0,4,0,1,1200000.0
19976.0,82.1,11,2,2,1,27.366666666666664,6.841666666666666,0.6666666666666666,0.3333333333333333,5,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.6047715283591185,8,30,1,17,2,3,5,0,4,1,1,1640000.0
35912.0,126.7,26,4,2,2,25.34,4.692592592592593,0.4,0.4,8,4,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.6778722280695058,8,46,1,17,3,3,5,0,4,2,0,4550000.0
8552.0,102.91,5,3,2,2,25.7275,17.151666666666667,0.5,0.5,7,0,2,1752745.7627118644,1620000.0,866516.1238370968,59,0.5020691058863841,0,12,0,17,0,0,5,0,4,1,1,880000.0
18637.0,47.22,14,2,2,2,15.74,3.148,0.6666666666666666,0.6666666666666666,6,1,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.32451155180245383,8,85,0,17,3,3,5,0,2,2,1,880000.0
35572.0,89.96,35,3,1,1,22.49,2.4988888888888887,0.25,0.25,5,4,1,2711766.8711656444,2500000.0,1329556.3519404833,978,1.1800420065543777,8,85,2,17,3,0,5,0,4,2,1,3200000.0
26126.0,65.07,11,3,1,1,16.2675,5.422499999999999,0.25,0.25,5,2,1,2374983.935742972,2080000.0,1266402.7666910856,249,0.7157940138547385,5,59,0,17,3,4,2,0,4,2,0,1700000.0
33232.0,111.34,7,4,2,2,22.268,13.9175,0.4,0.4,8,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.3644235700784992,8,67,2,17,3,4,4,0,4,0,0,3700000.0
18235.0,120.65,6,3,1,2,30.1625,17.235714285714288,0.25,0.5,6,1,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.8112788795061346,8,5,2,17,3,3,2,2,4,0,1,2200000.0
26170.0,118.46,15,3,2,2,29.615,7.40375,0.5,0.5,7,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.5135322403714548,6,83,2,17,3,3,5,0,4,2,1,3100000.0
16560.0,138.89,6,3,2,2,34.7225,19.84142857142857,0.5,0.5,7,1,3,1875364.5484949832,1800000.0,855438.6591359673,299,1.2264275633333428,1,44,2,17,1,4,4,0,4,0,0,2300000.0
27502.0,105.45,30,3,2,2,26.3625,3.4016129032258067,0.5,0.5,7,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.0694130684399048,8,78,1,20,3,0,5,0,4,2,1,2900000.0
22708.0,101.29,18,3,1,1,25.3225,5.331052631578948,0.25,0.25,5,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.1229432751143051,6,89,1,17,1,4,5,2,4,2,0,2300000.0
30335.0,134.5,33,3,1,2,33.625,3.9558823529411766,0.25,0.5,6,3,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.5045535583568315,8,16,2,17,3,3,5,0,4,2,0,4080000.0
15785.0,164.72,6,5,2,2,27.453333333333333,23.53142857142857,0.3333333333333333,0.3333333333333333,9,1,4,1875364.5484949832,1800000.0,855438.6591359673,299,1.3863963759420395,1,25,2,17,0,4,4,0,4,0,1,2600000.0
21058.0,106.85,6,3,2,1,26.7125,15.264285714285714,0.5,0.25,6,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.0985314647857334,6,64,0,20,3,4,2,0,4,0,1,2250000.0
15785.0,164.72,6,5,2,2,27.453333333333333,23.53142857142857,0.3333333333333333,0.3333333333333333,9,1,4,1875364.5484949832,1800000.0,855438.6591359673,299,1.3863963759420395,1,25,2,17,0,4,4,0,4,0,1,2600000.0
18066.0,105.17,11,3,1,2,26.2925,8.764166666666666,0.25,0.5,6,1,2,2374983.935742972,2080000.0,1266402.7666910856,249,0.8000050743082371,5,36,0,17,0,2,5,0,4,1,1,1900000.0
34597.0,88.16,9,3,2,1,22.04,8.815999999999999,0.5,0.25,6,3,1,2711766.8711656444,2500000.0,1329556.3519404833,978,1.1247275374971413,8,70,0,17,3,3,5,2,4,1,0,3050000.0
22748.0,136.28,18,3,2,2,34.07,7.172631578947368,0.5,0.5,7,2,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.1431656938495534,8,60,1,17,3,4,5,0,4,2,1,3100000.0
33969.0,111.28,17,3,2,2,27.82,6.182222222222222,0.5,0.5,7,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.3939246202423585,8,85,1,17,3,3,5,0,4,2,1,3780000.0
33375.0,89.89,32,3,1,1,22.4725,2.723939393939394,0.25,0.25,5,3,1,2711766.8711656444,2500000.0,1329556.3519404833,978,1.106289381144729,8,85,2,17,3,3,5,0,4,2,0,3000000.0
22508.0,99.08,24,3,2,1,24.77,3.9632,0.5,0.25,6,2,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.822341773317582,8,60,1,17,3,3,5,0,4,2,1,2230000.0
23903.0,99.57,7,3,2,1,24.8925,12.44625,0.5,0.25,6,2,2,2374983.935742972,2080000.0,1266402.7666910856,249,1.0021116193966337,5,41,2,17,3,4,4,0,4,0,0,2380000.0
23870.0,138.25,6,4,2,2,27.65,19.75,0.4,0.4,8,2,3,2374983.935742972,2080000.0,1266402.7666910856,249,1.3894824974827276,5,59,2,17,3,4,5,0,4,0,1,3300000.0
42976.0,121.0,9,4,2,3,24.2,12.1,0.4,0.6,9,4,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.9175682606508637,8,2,2,17,3,4,5,0,4,1,0,5200000.0
28868.0,172.86,18,4,2,2,34.572,9.097894736842106,0.4,0.4,8,3,4,2048187.9432624113,1840000.0,968698.6620355729,564,2.436298670791471,6,55,2,17,3,4,5,0,4,2,0,4990000.0
42514.0,138.78,18,4,2,2,27.756,7.3042105263157895,0.4,0.4,8,4,3,2711766.8711656444,2500000.0,1329556.3519404833,978,2.1757024495846338,8,81,0,17,1,4,5,0,4,2,0,5900000.0
41140.0,133.69,35,3,2,2,33.4225,3.713611111111111,0.5,0.5,7,4,3,2711766.8711656444,2500000.0,1329556.3519404833,978,2.0281971987653367,8,16,0,17,3,4,5,0,4,2,1,5500000.0
25475.0,93.82,7,4,2,2,18.764,11.7275,0.4,0.4,8,2,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.8813438736453008,8,88,2,20,3,3,5,0,4,0,0,2390000.0
28881.0,166.2,6,3,2,2,41.55,23.74285714285714,0.5,0.5,7,3,4,1875364.5484949832,1800000.0,855438.6591359673,299,2.55950100173915,1,44,1,20,3,3,5,0,4,2,0,4800000.0
38898.0,133.17,33,3,2,2,33.2925,3.9167647058823527,0.5,0.5,7,4,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.9101929981098988,8,60,2,20,3,4,5,0,4,2,0,5180000.0
32369.0,126.05,33,4,2,2,25.21,3.7073529411764703,0.4,0.4,8,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.5045535583568315,8,60,1,20,3,4,5,0,4,2,1,4080000.0
18326.0,96.04,10,3,2,1,24.01,8.730909090909092,0.5,0.25,6,1,2,2374983.935742972,2080000.0,1266402.7666910856,249,0.741057331990788,5,59,1,17,3,4,5,0,4,2,0,1760000.0
14456.0,157.72,2,4,2,2,31.544,52.57333333333333,0.4,0.4,8,1,3,2048187.9432624113,1840000.0,968698.6620355729,564,1.1131785509828764,6,54,1,17,1,1,4,2,4,0,1,2280000.0
19103.0,82.71,7,2,2,1,27.569999999999997,10.33875,0.6666666666666666,0.3333333333333333,5,1,1,2173067.729083665,1990000.0,977382.160362272,251,0.7270823876179245,9,39,2,17,2,2,5,0,4,1,1,1580000.0
18196.0,79.69,6,2,2,1,26.563333333333333,11.384285714285713,0.6666666666666666,0.3333333333333333,5,1,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.7079424995285837,6,18,2,17,2,4,4,2,4,0,1,1450000.0
20025.0,89.89,7,2,2,1,29.963333333333335,11.23625,0.6666666666666666,0.3333333333333333,5,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.8788251718285867,6,69,1,17,3,4,4,0,4,0,1,1800000.0
19078.0,123.18,6,3,2,2,30.795,17.59714285714286,0.5,0.5,7,1,2,1875364.5484949832,1800000.0,855438.6591359673,299,1.253089032101459,1,44,2,17,3,4,5,0,4,0,1,2350000.0
8182.0,95.34,33,2,2,1,31.78,2.8041176470588236,0.6666666666666666,0.3333333333333333,5,0,2,853969.1358024691,830000.0,286526.62766007404,162,0.9133808868702886,4,50,0,17,3,4,5,0,4,2,0,780000.0
25015.0,87.95,34,3,1,1,21.9875,2.512857142857143,0.25,0.25,5,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,1.0741196544571616,6,89,0,17,0,0,1,0,4,2,1,2200000.0
27467.0,127.43,15,4,2,2,25.486,7.964375,0.4,0.4,8,3,3,2048187.9432624113,1840000.0,968698.6620355729,564,1.7088267230000296,6,18,0,17,3,4,5,0,4,2,0,3500000.0
17536.0,59.88,22,2,2,1,19.96,2.6034782608695655,0.6666666666666666,0.3333333333333333,5,1,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.3872012834006552,8,16,0,0,3,0,5,0,2,2,1,1050000.0
20025.0,89.89,7,2,2,1,29.963333333333335,11.23625,0.6666666666666666,0.3333333333333333,5,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.8788251718285867,6,69,1,17,3,4,4,0,4,0,1,1800000.0
12319.0,121.77,11,3,1,2,30.4425,10.147499999999999,0.25,0.5,6,1,2,1875364.5484949832,1800000.0,855438.6591359673,299,0.7998440630434843,1,47,1,17,3,0,5,0,4,2,1,1500000.0
20121.0,84.49,7,2,1,1,28.16333333333333,10.56125,0.3333333333333333,0.3333333333333333,4,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.830001551171443,6,69,2,17,2,4,2,0,4,0,1,1700000.0
8960.0,84.83,18,3,1,1,21.2075,4.464736842105263,0.25,0.25,5,0,1,853969.1358024691,830000.0,286526.62766007404,162,0.8899608641300247,4,50,1,17,3,4,5,0,4,2,1,760000.0
8182.0,95.34,33,2,2,1,31.78,2.8041176470588236,0.6666666666666666,0.3333333333333333,5,0,2,853969.1358024691,830000.0,286526.62766007404,162,0.9133808868702886,4,50,0,17,3,4,5,0,4,2,0,780000.0
14456.0,157.72,2,4,2,2,31.544,52.57333333333333,0.4,0.4,8,1,3,2048187.9432624113,1840000.0,968698.6620355729,564,1.1131785509828764,6,54,1,17,1,1,4,2,4,0,1,2280000.0
25015.0,87.95,34,3,1,1,21.9875,2.512857142857143,0.25,0.25,5,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,1.0741196544571616,6,89,0,17,0,0,1,0,4,2,1,2200000.0
26019.0,125.68,17,3,2,2,31.42,6.982222222222223,0.5,0.5,7,2,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.2058554254477547,8,16,1,17,3,3,5,0,4,2,1,3270000.0
19350.0,95.61,11,3,1,1,23.9025,7.9675,0.25,0.25,5,1,2,2048187.9432624113,1840000.0,968698.6620355729,564,0.9032369821571585,6,83,0,17,2,4,5,2,4,2,1,1850000.0
19103.0,82.71,7,2,2,1,27.569999999999997,10.33875,0.6666666666666666,0.3333333333333333,5,1,1,2173067.729083665,1990000.0,977382.160362272,251,0.7270823876179245,9,39,2,17,2,2,5,0,4,1,1,1580000.0
18196.0,79.69,6,2,2,1,26.563333333333333,11.384285714285713,0.6666666666666666,0.3333333333333333,5,1,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.7079424995285837,6,18,2,17,2,4,4,2,4,0,1,1450000.0
14261.0,161.29,2,4,2,2,32.257999999999996,53.76333333333333,0.4,0.4,8,1,4,2048187.9432624113,1840000.0,968698.6620355729,564,1.1229432751143051,6,54,1,17,0,3,5,2,4,1,1,2300000.0
22950.0,111.55,9,3,2,1,27.8875,11.155,0.5,0.25,6,2,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.9440336052435021,8,81,0,17,3,4,5,0,4,2,1,2560000.0
40866.0,115.5,35,3,2,2,28.875,3.2083333333333335,0.5,0.5,7,4,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.740561959667707,8,81,0,17,0,4,5,0,4,2,0,4720000.0
27784.0,91.78,30,2,2,1,30.593333333333334,2.9606451612903224,0.6666666666666666,0.3333333333333333,5,3,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.9403459739730197,8,7,1,17,2,4,5,0,4,2,1,2550000.0
43060.0,138.18,21,4,2,2,27.636000000000003,6.280909090909091,0.4,0.4,8,4,3,2711766.8711656444,2500000.0,1329556.3519404833,978,2.194140605937046,8,80,1,20,3,2,2,0,4,2,0,5950000.0
26525.0,112.35,16,3,2,1,28.0875,6.608823529411764,0.5,0.25,6,2,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.098914118603764,8,80,2,17,3,4,5,0,4,2,0,2980000.0
39432.0,119.7,17,3,2,2,29.925,6.65,0.5,0.5,7,4,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.740561959667707,8,16,0,17,3,4,5,0,4,2,1,4720000.0
23265.0,109.18,18,3,2,1,27.295,5.746315789473685,0.5,0.25,6,2,2,2173067.729083665,1990000.0,977382.160362272,251,1.1688539649047647,9,34,1,17,3,4,2,0,4,0,0,2540000.0
38376.0,112.05,17,3,1,2,28.0125,6.225,0.25,0.5,6,4,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.585681446307445,8,88,2,17,3,0,5,0,4,2,1,4300000.0
41213.0,112.83,9,4,2,2,22.566,11.283,0.4,0.4,8,4,2,2374983.935742972,2080000.0,1266402.7666910856,249,1.9579071555438434,5,63,1,17,3,3,5,0,4,1,1,4650000.0
31343.0,94.12,33,3,2,1,23.53,2.7682352941176473,0.5,0.25,6,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.0878512247923169,8,60,1,17,3,3,5,0,4,2,1,2950000.0
33298.0,56.46,34,1,1,1,28.23,1.6131428571428572,0.5,0.5,3,3,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.6932746788506968,8,16,2,29,3,3,5,0,4,2,1,1880000.0
24953.0,58.11,18,2,1,1,19.37,3.0584210526315787,0.3333333333333333,0.3333333333333333,4,2,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.5347065342199524,8,85,0,17,2,4,5,2,4,2,1,1450000.0
22799.0,92.11,6,3,2,1,23.0275,13.15857142857143,0.5,0.25,6,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.7744025668013104,8,30,1,17,3,3,5,0,4,0,0,2100000.0
36694.0,109.83,17,3,2,2,27.4575,6.101666666666667,0.5,0.5,7,4,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.4861154020044194,8,85,0,17,3,3,5,0,4,2,1,4030000.0
12529.0,115.74,18,3,2,2,28.935,6.091578947368421,0.5,0.5,7,1,2,1587584.9056603773,1450000.0,685073.8431271552,53,0.9133364026665715,3,37,0,17,1,2,0,0,4,1,1,1450000.0
22953.0,79.73,11,3,2,1,19.9325,6.644166666666667,0.5,0.25,6,2,1,1875364.5484949832,1800000.0,855438.6591359673,299,0.9758097569130509,1,44,0,17,3,2,0,0,4,1,1,1830000.0
18997.0,131.08,6,3,2,2,32.77,18.725714285714286,0.5,0.5,7,1,3,1875364.5484949832,1800000.0,855438.6591359673,299,1.327741144652184,1,44,1,20,3,4,5,0,4,0,1,2490000.0
9089.0,111.13,10,3,2,2,27.7825,10.102727272727272,0.5,0.5,7,0,2,853969.1358024691,830000.0,286526.62766007404,162,1.1827111483833224,4,50,2,17,1,2,0,0,4,1,0,1010000.0
22058.0,90.22,14,3,2,1,22.555,6.014666666666667,0.5,0.25,6,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.9715900510771598,6,55,0,17,3,1,5,0,4,2,0,1990000.0
20052.0,128.17,25,4,2,2,25.633999999999997,4.929615384615384,0.4,0.4,8,2,3,2048187.9432624113,1840000.0,968698.6620355729,564,1.2547670508885933,6,89,2,17,2,0,5,0,4,2,0,2570000.0
14911.0,113.95,6,3,2,2,28.4875,16.27857142857143,0.5,0.5,7,1,2,2173067.729083665,1990000.0,977382.160362272,251,0.7818436560524391,9,74,0,17,3,3,5,0,4,0,1,1699000.0
40883.0,129.64,26,4,2,2,25.927999999999997,4.801481481481481,0.4,0.4,8,4,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.9544445733556879,8,78,0,17,3,3,5,0,4,2,1,5300000.0
38376.0,112.05,17,3,1,2,28.0125,6.225,0.25,0.5,6,4,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.585681446307445,8,88,2,17,3,0,5,0,4,2,1,4300000.0
35711.0,89.61,34,2,2,1,29.87,2.560285714285714,0.6666666666666666,0.3333333333333333,5,4,1,2711766.8711656444,2500000.0,1329556.3519404833,978,1.1800420065543777,8,70,0,17,3,4,5,0,4,2,1,3200000.0
6295.0,128.69,30,3,1,1,32.1725,4.151290322580645,0.25,0.25,5,0,3,853969.1358024691,830000.0,286526.62766007404,162,0.9485109209806842,4,50,2,17,2,4,5,0,4,2,1,810000.0
33298.0,56.46,34,1,1,1,28.23,1.6131428571428572,0.5,0.5,3,3,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.6932746788506968,8,16,2,29,3,3,5,0,4,2,1,1880000.0
31343.0,94.12,33,3,2,1,23.53,2.7682352941176473,0.5,0.25,6,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.0878512247923169,8,60,1,17,3,3,5,0,4,2,1,2950000.0
22220.0,74.26,8,2,1,1,24.753333333333334,8.251111111111111,0.3333333333333333,0.3333333333333333,4,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.8055897408428712,6,55,2,17,3,4,2,0,4,0,1,1650000.0
26690.0,104.91,9,3,2,1,26.2275,10.491,0.5,0.25,6,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.3670613784000238,6,55,0,17,3,4,5,0,4,0,1,2800000.0
26096.0,87.37,24,2,2,1,29.123333333333335,3.4948,0.6666666666666666,0.3333333333333333,5,2,1,2173067.729083665,1990000.0,977382.160362272,251,1.0492074960562454,9,34,2,17,3,4,5,0,4,2,1,2280000.0
25980.0,76.6,4,4,2,2,15.319999999999999,15.319999999999999,0.4,0.4,8,2,1,2374983.935742972,2080000.0,1266402.7666910856,249,0.8379000515123115,5,59,2,17,3,4,5,0,4,0,1,1990000.0
8815.0,135.0,18,3,2,2,33.75,7.105263157894737,0.5,0.5,7,0,3,853969.1358024691,830000.0,286526.62766007404,162,1.3934913530456967,4,50,1,20,1,4,5,0,4,2,0,1190000.0
42216.0,137.39,11,4,2,2,27.477999999999998,11.449166666666665,0.4,0.4,8,4,3,2711766.8711656444,2500000.0,1329556.3519404833,978,2.1388261368798096,8,7,0,17,3,3,5,0,4,2,1,5800000.0
16554.0,114.78,11,3,2,2,28.695,9.565,0.5,0.5,7,1,2,2048187.9432624113,1840000.0,968698.6620355729,564,0.9276487924857304,6,83,0,17,1,4,5,2,4,2,1,1900000.0
21432.0,130.65,7,4,2,2,26.130000000000003,16.33125,0.4,0.4,8,2,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.0325367557350804,8,60,2,17,3,4,5,0,4,0,1,2800000.0
33630.0,107.05,30,2,2,1,35.68333333333333,3.453225806451613,0.6666666666666666,0.3333333333333333,5,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.3275472573736748,8,16,2,24,3,4,5,0,4,2,1,3600000.0
35600.0,89.89,32,3,1,1,22.4725,2.723939393939394,0.25,0.25,5,4,1,2711766.8711656444,2500000.0,1329556.3519404833,978,1.1800420065543777,8,85,0,17,0,3,5,0,4,2,0,3200000.0
25356.0,141.19,6,3,2,3,35.2975,20.169999999999998,0.5,0.75,8,2,3,1752745.7627118644,1620000.0,866516.1238370968,59,2.04250840803779,0,71,2,17,0,2,0,0,4,1,1,3580000.0
20931.0,152.89,5,4,2,1,30.577999999999996,25.481666666666666,0.4,0.2,7,2,3,1875364.5484949832,1800000.0,855438.6591359673,299,1.7063340011594332,1,44,0,17,3,4,5,0,4,0,0,3200000.0
26950.0,135.81,29,4,2,2,27.162,4.527,0.4,0.4,8,2,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.3496730449965695,8,16,0,20,0,3,5,0,4,2,1,3660000.0
25659.0,85.74,26,3,1,1,21.435,3.1755555555555555,0.25,0.25,5,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.8112788795061346,8,30,0,17,0,3,5,0,4,2,1,2200000.0
29834.0,120.67,9,4,2,3,24.134,12.067,0.4,0.6,9,3,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.7576503436571733,6,55,1,17,0,4,5,0,4,2,1,3600000.0
25960.0,167.57,18,4,2,2,33.513999999999996,8.819473684210527,0.4,0.4,8,2,4,2711766.8711656444,2500000.0,1329556.3519404833,978,1.6041196026598572,8,70,2,20,3,4,5,0,4,2,1,4350000.0
21718.0,151.03,3,3,2,3,37.7575,37.7575,0.5,0.75,8,2,3,2374983.935742972,2080000.0,1266402.7666910856,249,1.3810613914373777,5,36,1,17,3,4,0,0,4,1,0,3280000.0
18396.0,108.18,7,3,1,2,27.045,13.5225,0.25,0.5,6,1,2,2048187.9432624113,1840000.0,968698.6620355729,564,0.9715900510771598,6,83,0,17,3,0,5,0,4,0,1,1990000.0
21950.0,108.43,14,3,1,2,27.1075,7.228666666666667,0.25,0.5,6,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.1620021716400202,6,69,1,0,1,0,6,0,4,2,1,2380000.0
37328.0,138.77,18,4,2,2,27.754,7.303684210526316,0.4,0.4,8,4,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.9101929981098988,8,81,2,20,3,4,5,0,4,2,1,5180000.0
33548.0,124.6,18,4,1,2,24.919999999999998,6.557894736842105,0.2,0.4,7,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.5414298710616559,8,85,0,14,0,3,5,0,4,2,0,4180000.0
16460.0,130.62,11,3,2,2,32.655,10.885,0.5,0.5,7,1,3,2711766.8711656444,2500000.0,1329556.3519404833,978,0.7928407231537224,8,30,2,17,1,4,5,2,4,0,1,2150000.0
